TransactionID,CustomerID,PurchaseDate,Age,Gender,Location,ProductCategory,Quantity,UnitPrice,PaymentMethod,DiscountPercent,ShippingCost,CustomerRating,ChurnStatus,TotalAmount
TXN10210,CUST260,2026-01-28,34.0,Male,Mumbai,Fashion,2,4579.62,Credit Card,20,156.24,3.0,No,7483.632
TXN10211,CUST196,2026-01-26,19.0,Male,Bangalore,Fashion,3,2579.43,Wallet,20,196.65,3.0,Yes,6387.281999999999
TXN10212,CUST333,2026-04-23,46.0,Male,Hyderabad,Electronics,7,2764.14,Wallet,5,159.46,5.0,Yes,18540.991
TXN10213,CUST280,2026-03-07,37.0,Male,Pune,Electronics,4,2411.1,UPI,5,100.73,3.0,Yes,9262.909999999998
TXN10214,CUST213,2026-06-02,23.0,Female,Mumbai,Fashion,9,1417.63,COD,20,115.59,2.0,Yes,10322.526000000002
TXN10215,CUST418,2026-05-11,25.0,Male,Delhi,Electronics,7,374.54,UPI,20,182.09,3.0,No,2279.5140000000006
TXN10216,CUST152,2026-02-13,46.0,Female,Mumbai,Fashion,1,2102.42,UPI,0,119.3,4.0,Yes,2221.7200000000003
TXN10217,CUST368,2026-04-07,65.0,Male,Hyderabad,Home,4,357.7,Credit Card,20,65.97,3.0,No,1210.61
TXN10218,CUST395,2026-02-11,68.0,Female,Hyderabad,Electronics,6,2797.41,Credit Card,20,98.41,5.0,No,13525.978
TXN10219,CUST486,2026-01-06,50.0,Male,Delhi,Beauty,6,1605.74,Credit Card,10,112.94,3.0,Yes,8783.936000000002
TXN10220,CUST487,2026-06-16,20.0,Male,Pune,Electronics,6,2714.65,UPI,5,37.41,1.0,No,15510.915
TXN10221,CUST213,2026-06-29,52.0,Female,Delhi,Beauty,5,758.06,COD,20,153.88,5.0,Yes,3186.12
TXN10222,CUST201,2026-01-23,22.0,Female,Hyderabad,Electronics,3,4669.89,UPI,5,39.68,4.0,Yes,13348.866500000002
TXN10223,CUST213,2026-03-30,44.0,Female,Pune,Fashion,2,4483.15,UPI,5,92.89,1.0,No,8610.874999999998
TXN10224,CUST181,2026-05-03,61.0,Male,Hyderabad,Electronics,3,1030.98,UPI,0,164.83,5.0,No,3257.77
TXN10225,CUST287,2026-06-27,43.0,Female,Pune,Electronics,9,1782.88,Wallet,5,104.16,5.0,Yes,15347.784
TXN10226,CUST213,2026-06-20,43.0,Female,Bangalore,Electronics,3,3106.11,Wallet,5,171.56,3.0,Yes,9023.973499999998
TXN10227,CUST102,2026-05-27,62.0,Female,Bangalore,Fashion,3,568.86,COD,20,81.54,1.0,No,1446.804
TXN10228,CUST230,2026-02-20,37.0,Female,Mumbai,Beauty,1,1837.38,Wallet,10,192.37,5.0,No,1846.012
TXN10229,CUST320,2026-01-11,26.0,Female,Mumbai,Home,2,1330.45,UPI,20,57.7,3.0,Yes,2186.42
TXN10230,CUST154,2026-01-12,56.0,Female,Pune,Beauty,3,4586.03,Wallet,20,26.89,4.0,No,11033.362
TXN10231,CUST443,2026-03-15,21.0,Female,Delhi,Fashion,2,4277.3,Wallet,10,177.04,1.0,Yes,7876.18
TXN10232,CUST324,2026-01-08,68.0,Female,Hyderabad,Fashion,8,2941.18,UPI,10,155.4,3.0,No,21331.896
TXN10233,CUST325,2026-06-01,36.0,Female,Hyderabad,Electronics,6,2649.7,COD,0,61.76,3.0,No,15959.96
TXN10234,CUST485,2026-02-10,55.0,Male,Delhi,Electronics,7,4660.56,Wallet,10,197.25,2.0,Yes,29558.778
TXN10235,CUST226,2026-06-13,44.0,Male,Delhi,Electronics,1,4668.9,UPI,20,110.41,5.0,Yes,3845.53
TXN10236,CUST230,2026-03-26,62.0,Female,Bangalore,Beauty,6,4849.72,UPI,10,191.19,2.0,Yes,26379.678
TXN10237,CUST153,2026-03-13,60.0,Male,Hyderabad,Home,2,714.36,UPI,10,110.91,5.0,Yes,1396.758
TXN10238,CUST272,2026-02-24,30.0,Male,Pune,Home,6,886.73,Credit Card,10,104.94,3.0,No,4893.282
TXN10239,CUST318,2026-05-17,30.0,Female,Hyderabad,Electronics,3,3416.01,UPI,5,100.84,3.0,No,9836.4685
TXN10240,CUST260,2026-02-16,39.0,Female,Mumbai,Fashion,7,2753.03,Wallet,0,80.28,3.0,Yes,19351.49
TXN10241,CUST298,2026-05-23,45.0,Female,Hyderabad,Electronics,3,190.48,Wallet,5,116.07,3.0,Yes,658.9379999999999
TXN10242,CUST347,2026-06-25,69.0,Female,Bangalore,Electronics,9,403.68,UPI,5,101.46,3.0,Yes,3552.924
TXN10243,CUST424,2026-04-14,64.0,Female,Hyderabad,Fashion,3,4451.59,Credit Card,0,26.61,1.0,No,13381.38
TXN10244,CUST303,2026-02-11,62.0,Female,Delhi,Electronics,7,4357.47,Credit Card,5,66.88,1.0,Yes,29044.0555
TXN10245,CUST284,2026-03-01,39.0,Male,Hyderabad,Beauty,4,1850.63,Credit Card,10,58.36,5.0,Yes,6720.628000000001
TXN10246,CUST223,2026-01-12,60.0,Female,Pune,Electronics,8,4466.15,Wallet,0,176.14,1.0,No,35905.34
TXN10247,CUST355,2026-05-10,36.0,Male,Bangalore,Home,2,3009.01,Credit Card,5,127.8,5.0,Yes,5844.919000000001
TXN10248,CUST394,2026-01-07,25.0,Female,Delhi,Electronics,8,4048.94,COD,20,157.46,1.0,Yes,26070.676
TXN10249,CUST380,2026-03-21,69.0,Female,Hyderabad,Electronics,9,2194.41,COD,5,192.23,1.0,Yes,18954.4355
TXN10250,CUST425,2026-05-11,25.0,Male,Pune,Electronics,8,655.65,Credit Card,20,135.93,1.0,Yes,4332.09
TXN10251,CUST472,2026-04-19,59.0,Female,Hyderabad,Home,6,2225.26,COD,10,196.87,4.0,Yes,12213.274000000005
TXN10252,CUST198,2026-01-03,43.0,Female,Mumbai,Home,1,2340.77,UPI,20,76.12,3.0,Yes,1948.736
TXN10253,CUST298,2026-01-27,65.0,Male,Bangalore,Home,7,2799.63,Credit Card,5,53.53,4.0,Yes,18671.0695
TXN10254,CUST495,2026-04-24,68.0,Female,Pune,Electronics,1,617.36,Credit Card,5,92.6,1.0,Yes,679.092
TXN10255,CUST340,2026-04-17,43.0,Male,Pune,Home,7,4957.87,Credit Card,5,104.74,1.0,Yes,33074.57549999999
TXN10256,CUST244,2026-02-09,40.0,Female,Hyderabad,Beauty,2,1296.27,UPI,0,181.17,4.0,Yes,2773.71
TXN10257,CUST197,2026-06-10,60.0,Female,Delhi,Electronics,8,1072.91,UPI,0,120.79,3.0,No,8704.070000000002
TXN10258,CUST301,2026-05-09,30.0,Male,Mumbai,Home,2,2681.33,Credit Card,5,72.59,5.0,No,5167.117
TXN10259,CUST224,2026-01-08,45.0,Female,Hyderabad,Electronics,3,2732.32,Wallet,5,153.67,3.0,Yes,7940.782
TXN10260,CUST287,2026-04-11,26.0,Male,Pune,Fashion,3,2255.12,Wallet,10,111.05,5.0,Yes,6199.874
TXN10261,CUST426,2026-06-09,37.0,Male,Bangalore,Fashion,1,3882.27,COD,0,49.18,3.0,Yes,3931.45
TXN10262,CUST449,2026-05-04,36.0,Male,Pune,Home,5,2631.61,UPI,0,123.83,3.0,No,13281.88
TXN10263,CUST359,2026-06-25,65.0,Female,Hyderabad,Electronics,5,3087.51,COD,0,184.05,2.0,Yes,15621.6
TXN10264,CUST248,2026-04-17,56.0,Female,Bangalore,Fashion,5,3646.36,COD,20,171.67,3.0,Yes,14757.11
TXN10265,CUST352,2026-04-11,68.0,Male,Bangalore,Home,9,222.62,Credit Card,5,125.63,5.0,Yes,2029.031
TXN10266,CUST446,2026-01-04,29.0,Female,Pune,Electronics,6,2896.16,Wallet,10,87.87,3.0,Yes,15727.134
TXN10267,CUST247,2026-04-20,32.0,Female,Delhi,Home,6,4432.55,COD,10,35.66,2.0,No,23971.430000000004
TXN10268,CUST248,2026-01-19,48.0,Female,Bangalore,Electronics,3,185.2,Credit Card,5,104.54,2.0,No,632.3599999999999
TXN10269,CUST452,2026-02-01,31.0,Male,Hyderabad,Fashion,5,2085.39,UPI,5,155.37,1.0,Yes,10060.9725
TXN10270,CUST299,2026-05-17,28.0,Female,Hyderabad,Home,7,4638.51,COD,10,84.85,2.0,No,29307.463
TXN10271,CUST408,2026-01-12,43.0,Male,Delhi,Fashion,3,1830.46,Wallet,20,62.38,4.0,Yes,4455.484
TXN10272,CUST228,2026-05-19,59.0,Female,Delhi,Home,2,2347.77,UPI,10,187.65,5.0,Yes,4413.636
TXN10273,CUST139,2026-02-15,44.0,Female,Delhi,Electronics,5,4909.55,Credit Card,20,167.88,4.0,Yes,19806.08
TXN10274,CUST438,2026-04-29,28.0,Male,Bangalore,Fashion,3,1076.69,UPI,20,134.89,3.0,Yes,2718.9460000000004
TXN10275,CUST460,2026-01-16,55.0,Female,Delhi,Fashion,5,419.75,COD,0,44.62,4.0,Yes,2143.37
TXN10276,CUST229,2026-05-09,51.0,Male,Pune,Beauty,9,4311.17,UPI,5,46.08,5.0,Yes,36906.5835
TXN10277,CUST367,2026-03-04,60.0,Female,Delhi,Fashion,1,4355.48,UPI,0,38.58,3.0,Yes,4394.06
TXN10278,CUST251,2026-04-19,36.0,Male,Hyderabad,Electronics,4,2413.18,UPI,20,130.93,4.0,No,7853.106
TXN10279,CUST398,2026-04-29,23.0,Female,Mumbai,Home,5,2619.62,Wallet,10,40.8,4.0,Yes,11829.089999999998
TXN10280,CUST199,2026-01-21,63.0,Female,Hyderabad,Electronics,2,4195.45,COD,0,171.67,3.0,Yes,8562.57
TXN10281,CUST363,2026-06-07,69.0,Female,Bangalore,Electronics,2,3718.94,Credit Card,10,198.73,4.0,Yes,6892.822
TXN10282,CUST352,2026-01-13,55.0,Male,Delhi,Electronics,1,1399.23,Wallet,20,85.94,2.0,Yes,1205.324
TXN10283,CUST244,2026-06-11,66.0,Male,Delhi,Electronics,8,182.78,COD,10,101.66,5.0,Yes,1417.6760000000002
TXN10284,CUST446,2026-01-04,59.0,Male,Pune,Electronics,2,2450.53,Credit Card,0,148.1,5.0,Yes,5049.160000000001
TXN10285,CUST212,2026-06-05,45.0,Female,Hyderabad,Electronics,3,4308.67,Credit Card,20,188.69,5.0,Yes,10529.498
TXN10286,CUST160,2026-04-12,18.0,Male,Delhi,Beauty,2,4489.59,Credit Card,5,180.94,4.0,No,8711.161
TXN10287,CUST469,2026-02-28,52.0,Male,Hyderabad,Fashion,4,4785.51,COD,0,30.37,2.0,Yes,19172.41
TXN10288,CUST102,2026-05-08,57.0,Male,Bangalore,Electronics,1,4409.86,Credit Card,0,50.43,5.0,Yes,4460.29
TXN10289,CUST485,2026-01-27,25.0,Male,Mumbai,Fashion,3,2942.21,Credit Card,5,155.83,3.0,Yes,8541.1285
TXN10290,CUST404,2026-03-10,69.0,Male,Delhi,Fashion,5,2278.57,Wallet,20,144.0,5.0,No,9258.28
TXN10291,CUST354,2026-01-25,64.0,Male,Mumbai,Electronics,1,3896.76,Credit Card,5,43.98,1.0,Yes,3745.902
TXN10292,CUST240,2026-05-11,24.0,Male,Delhi,Beauty,4,3725.13,UPI,0,110.37,3.0,Yes,15010.89
TXN10293,CUST137,2026-04-07,28.0,Male,Bangalore,Fashion,6,2736.9,Wallet,20,160.55,5.0,Yes,13297.670000000002
TXN10294,CUST260,2026-01-25,56.0,Male,Hyderabad,Home,4,527.9,Wallet,10,59.38,4.0,Yes,1959.82
TXN10295,CUST109,2026-05-28,21.0,Male,Hyderabad,Fashion,7,4637.8,COD,0,176.83,5.0,Yes,32641.430000000004
TXN10296,CUST333,2026-06-11,42.0,Female,Bangalore,Electronics,7,2332.45,Credit Card,10,29.53,2.0,No,14723.964999999998
TXN10297,CUST199,2026-06-03,29.0,Female,Mumbai,Electronics,6,1880.34,UPI,5,160.8,2.0,Yes,10878.737999999998
TXN10298,CUST247,2026-05-06,43.0,Male,Delhi,Fashion,9,3184.88,UPI,20,130.85,5.0,No,23061.986
TXN10299,CUST404,2026-05-13,55.0,Female,Mumbai,Beauty,2,3401.81,Credit Card,5,76.74,4.0,Yes,6540.178999999999
TXN10300,CUST308,2026-01-09,63.0,Female,Hyderabad,Home,8,1132.37,Credit Card,10,149.77,4.0,Yes,8302.833999999999
TXN10301,CUST231,2026-04-26,29.0,Male,Bangalore,Home,8,4201.0,COD,0,160.83,4.0,No,33768.83
TXN10302,CUST252,2026-06-27,60.0,Male,Mumbai,Electronics,4,1520.69,UPI,20,188.1,5.0,Yes,5054.308000000001
TXN10303,CUST154,2026-05-14,68.0,Male,Mumbai,Electronics,6,1014.75,Wallet,5,86.2,5.0,Yes,5870.275
TXN10304,CUST220,2026-03-01,54.0,Female,Hyderabad,Fashion,6,2091.36,COD,10,143.48,1.0,Yes,11436.824
TXN10305,CUST261,2026-06-21,63.0,Male,Delhi,Electronics,5,3679.74,COD,10,128.47,2.0,Yes,16687.3
TXN10306,CUST216,2026-05-01,41.0,Female,Mumbai,Beauty,1,4830.75,Wallet,0,114.54,3.0,No,4945.29
TXN10307,CUST175,2026-05-19,33.0,Male,Hyderabad,Home,3,4065.48,COD,10,180.27,3.0,No,11157.066
TXN10308,CUST213,2026-06-24,30.0,Female,Delhi,Electronics,7,4707.71,Credit Card,20,20.57,2.0,No,26383.746000000003
TXN10309,CUST204,2026-04-18,42.0,Female,Hyderabad,Beauty,8,788.97,Wallet,10,70.78,3.0,Yes,5751.3640000000005
TXN10310,CUST440,2026-04-18,69.0,Male,Delhi,Electronics,2,448.77,Wallet,0,116.89,1.0,Yes,1014.43
TXN10311,CUST354,2026-05-11,21.0,Male,Hyderabad,Home,3,2832.75,UPI,5,52.09,2.0,No,8125.4275
TXN10312,CUST327,2026-03-17,28.0,Female,Bangalore,Home,4,1522.46,Wallet,20,183.42,1.0,Yes,5055.292
TXN10313,CUST212,2026-01-30,49.0,Female,Hyderabad,Electronics,5,4157.47,COD,5,136.57,3.0,Yes,19884.5525
TXN10314,CUST199,2026-01-21,66.0,Male,Delhi,Home,3,3392.74,UPI,5,106.02,1.0,Yes,9775.329
TXN10315,CUST253,2026-06-05,24.0,Male,Hyderabad,Electronics,5,4856.57,COD,10,166.65,4.0,No,22021.215
TXN10316,CUST449,2026-06-10,63.0,Female,Hyderabad,Home,8,1348.48,Credit Card,10,101.16,2.0,Yes,9810.216
TXN10317,CUST484,2026-06-12,28.0,Male,Bangalore,Fashion,8,2480.34,Credit Card,0,120.56,3.0,Yes,19963.28
TXN10318,CUST466,2026-06-29,45.0,Female,Pune,Electronics,2,2556.08,UPI,10,20.5,5.0,No,4621.444
TXN10319,CUST438,2026-02-03,58.0,Male,Hyderabad,Beauty,6,1271.97,UPI,10,85.83,3.0,No,6954.468
TXN10320,CUST294,2026-02-10,40.0,Male,Pune,Fashion,4,2991.46,COD,5,44.98,3.0,No,11412.527999999998
TXN10321,CUST410,2026-02-20,62.0,Male,Delhi,Beauty,9,2272.1,Credit Card,20,144.14,5.0,No,16503.26
TXN10322,CUST263,2026-06-24,40.0,Female,Hyderabad,Home,2,2288.94,UPI,10,106.22,2.0,Yes,4226.312000000001
TXN10323,CUST308,2026-03-23,67.0,Male,Bangalore,Beauty,8,1877.41,Credit Card,20,74.32,5.0,Yes,12089.744
TXN10324,CUST269,2026-02-27,45.0,Female,Delhi,Fashion,1,182.95,Credit Card,10,104.21,1.0,Yes,268.865
TXN10325,CUST261,2026-03-16,60.0,Male,Hyderabad,Electronics,6,2658.27,Credit Card,10,57.73,5.0,Yes,14412.388
TXN10326,CUST168,2026-01-23,64.0,Female,Hyderabad,Electronics,1,1742.71,COD,0,186.52,1.0,No,1929.23
TXN10327,CUST389,2026-06-25,43.0,Female,Pune,Beauty,2,106.47,COD,10,29.72,1.0,Yes,221.366
TXN10328,CUST498,2026-05-08,42.0,Male,Delhi,Electronics,3,1608.92,Credit Card,0,175.78,3.0,Yes,5002.54
TXN10329,CUST377,2026-05-30,46.0,Female,Bangalore,Beauty,9,1465.28,Credit Card,5,112.04,5.0,Yes,12640.184
TXN10330,CUST404,2026-01-17,36.0,Female,Bangalore,Beauty,5,2027.9,Credit Card,20,131.41,3.0,Yes,8243.01
TXN10331,CUST484,2026-03-10,50.0,Female,Delhi,Electronics,2,746.07,Wallet,10,74.47,5.0,Yes,1417.3960000000002
TXN10332,CUST492,2026-04-18,53.0,Female,Delhi,Home,5,2587.65,Wallet,0,194.01,1.0,Yes,13132.26
TXN10333,CUST235,2026-05-19,31.0,Male,Hyderabad,Fashion,5,3492.96,COD,5,70.73,5.0,Yes,16662.289999999997
TXN10334,CUST295,2026-04-04,31.0,Male,Mumbai,Fashion,1,3187.91,Credit Card,10,126.0,3.0,Yes,2995.119
TXN10335,CUST228,2026-01-15,43.0,Male,Pune,Fashion,3,4038.4,Wallet,0,198.82,3.0,Yes,12314.02
TXN10336,CUST133,2026-04-01,47.0,Female,Delhi,Home,5,2314.84,UPI,0,178.6,3.0,Yes,11752.8
TXN10337,CUST276,2026-06-12,45.0,Female,Delhi,Electronics,9,2643.55,UPI,5,116.54,4.0,Yes,22718.8925
TXN10338,CUST471,2026-02-02,34.0,Male,Mumbai,Fashion,1,4070.97,Credit Card,10,198.27,3.0,Yes,3862.143
TXN10339,CUST475,2026-05-05,20.0,Male,Mumbai,Electronics,8,2195.74,Wallet,10,146.25,3.0,No,15955.578
TXN10340,CUST122,2026-01-16,33.0,Female,Hyderabad,Home,1,3537.84,UPI,20,57.57,4.0,Yes,2887.842000000001
TXN10341,CUST338,2026-06-11,63.0,Male,Bangalore,Home,9,2229.55,COD,10,93.01,2.0,Yes,18152.364999999998
TXN10342,CUST258,2026-03-07,47.0,Male,Pune,Electronics,6,2146.91,UPI,0,80.21,3.0,Yes,12961.669999999998
TXN10343,CUST138,2026-06-17,69.0,Female,Hyderabad,Fashion,1,3825.01,COD,20,81.92,3.0,Yes,3141.9280000000003
TXN10344,CUST330,2026-06-05,46.0,Male,Delhi,Electronics,8,956.7,UPI,20,156.88,3.0,Yes,6279.760000000001
TXN10345,CUST465,2026-02-16,62.0,Female,Mumbai,Fashion,5,1759.07,UPI,10,125.17,5.0,Yes,8040.985000000001
TXN10346,CUST151,2026-06-16,32.0,Male,Hyderabad,Home,7,1198.44,Wallet,20,26.86,4.0,Yes,6738.124
TXN10347,CUST364,2026-05-28,63.0,Female,Bangalore,Home,7,1859.64,UPI,0,177.94,3.0,No,13195.420000000002
TXN10348,CUST383,2026-05-04,42.0,Female,Hyderabad,Beauty,7,1228.84,UPI,0,73.42,5.0,Yes,8675.3
TXN10349,CUST127,2026-01-01,68.0,Female,Hyderabad,Beauty,6,2939.09,COD,5,199.47,4.0,Yes,16952.283
TXN10350,CUST326,2026-03-28,55.0,Female,Bangalore,Home,8,4011.04,COD,0,191.75,3.0,No,32280.07
TXN10351,CUST377,2026-05-08,59.0,Female,Hyderabad,Home,9,3954.4,UPI,5,189.3,3.0,No,33999.42
TXN10352,CUST386,2026-03-08,64.0,Male,Mumbai,Electronics,2,1886.05,Credit Card,20,166.0,5.0,Yes,3183.6800000000003
TXN10353,CUST197,2026-01-04,69.0,Male,Hyderabad,Electronics,7,4944.93,UPI,5,59.71,3.0,Yes,32943.4945
TXN10354,CUST384,2026-06-02,55.0,Male,Hyderabad,Electronics,2,3009.89,UPI,10,115.87,5.0,Yes,5533.672
TXN10355,CUST467,2026-02-16,40.0,Female,Bangalore,Beauty,6,2057.06,Wallet,5,60.37,1.0,Yes,11785.612
TXN10356,CUST417,2026-02-07,42.0,Male,Hyderabad,Beauty,2,4194.14,UPI,10,66.74,4.0,Yes,7616.192000000001
TXN10357,CUST404,2026-05-23,59.0,Female,Mumbai,Home,6,3676.38,UPI,20,129.97,5.0,No,17776.594
TXN10358,CUST247,2026-01-21,24.0,Female,Delhi,Home,2,3771.45,COD,5,27.35,4.0,No,7193.105
TXN10359,CUST104,2026-02-26,39.0,Male,Hyderabad,Electronics,1,1061.08,COD,0,194.5,1.0,Yes,1255.58
TXN10360,CUST135,2026-04-27,34.0,Female,Delhi,Beauty,7,2394.79,COD,10,185.36,4.0,Yes,15272.537
TXN10361,CUST292,2026-02-15,35.0,Male,Mumbai,Electronics,3,4322.96,COD,20,88.54,5.0,Yes,10463.644000000002
TXN10362,CUST149,2026-05-22,66.0,Female,Hyderabad,Fashion,4,2569.79,UPI,0,112.78,3.0,Yes,10391.94
TXN10363,CUST117,2026-05-25,58.0,Female,Hyderabad,Electronics,6,3448.92,Credit Card,10,103.9,4.0,Yes,18728.068000000003
TXN10364,CUST272,2026-02-08,27.0,Male,Hyderabad,Fashion,5,2980.88,Wallet,20,178.8,4.0,Yes,12102.320000000002
TXN10365,CUST320,2026-05-17,27.0,Female,Delhi,Electronics,4,4227.55,Wallet,20,143.95,3.0,No,13672.110000000002
TXN10366,CUST258,2026-04-09,24.0,Male,Hyderabad,Electronics,9,1494.35,Credit Card,0,70.06,3.0,No,13519.21
TXN10367,CUST146,2026-03-18,65.0,Female,Pune,Fashion,6,2919.83,Credit Card,20,100.43,1.0,No,14115.614
TXN10368,CUST473,2026-04-25,67.0,Male,Delhi,Electronics,6,703.85,Wallet,5,97.21,2.0,No,4109.155
TXN10369,CUST106,2026-05-14,55.0,Female,Delhi,Fashion,2,3482.03,UPI,20,192.68,3.0,No,5763.928000000001
TXN10370,CUST199,2026-05-31,44.0,Male,Pune,Electronics,6,3686.64,Wallet,10,51.56,5.0,No,19959.416
TXN10371,CUST480,2026-04-01,69.0,Male,Mumbai,Electronics,7,309.9,Credit Card,10,36.12,1.0,No,1988.49
TXN10372,CUST333,2026-04-08,50.0,Female,Mumbai,Home,8,3411.38,UPI,10,178.51,5.0,No,24740.446
TXN10373,CUST137,2026-04-30,18.0,Male,Hyderabad,Beauty,8,2131.98,Wallet,5,181.4,5.0,No,16384.448
TXN10374,CUST380,2026-02-15,61.0,Female,Bangalore,Beauty,9,708.07,UPI,0,176.91,4.0,Yes,6549.54
TXN10375,CUST449,2026-02-07,51.0,Female,Hyderabad,Electronics,3,2157.55,UPI,5,111.98,1.0,Yes,6260.9975
TXN10376,CUST402,2026-05-22,21.0,Male,Bangalore,Home,7,1051.74,Credit Card,5,138.75,1.0,No,7132.821
TXN10377,CUST281,2026-04-10,34.0,Male,Hyderabad,Beauty,7,2136.24,COD,5,121.41,3.0,No,14327.405999999995
TXN10378,CUST195,2026-03-13,21.0,Male,Bangalore,Electronics,1,1983.26,Wallet,20,32.5,3.0,No,1619.1080000000002
TXN10379,CUST199,2026-02-04,60.0,Male,Delhi,Electronics,8,3718.12,Credit Card,0,127.25,2.0,Yes,29872.21
TXN10380,CUST288,2026-05-27,43.0,Male,Delhi,Fashion,4,3893.66,Wallet,20,22.45,5.0,Yes,12482.162
TXN10381,CUST216,2026-01-30,21.0,Female,Pune,Fashion,5,3074.44,COD,5,78.5,3.0,No,14682.09
TXN10382,CUST291,2026-03-19,18.0,Male,Pune,Electronics,6,211.17,COD,10,187.81,3.0,Yes,1328.128
TXN10383,CUST353,2026-03-25,24.0,Female,Hyderabad,Electronics,3,4662.01,COD,5,74.73,3.0,No,13361.4585
TXN10384,CUST261,2026-04-23,47.0,Male,Hyderabad,Fashion,5,3462.54,COD,0,189.17,5.0,Yes,17501.87
TXN10385,CUST356,2026-01-25,67.0,Male,Hyderabad,Beauty,5,267.56,Wallet,10,65.02,4.0,No,1269.04
TXN10386,CUST423,2026-06-17,26.0,Male,Delhi,Electronics,1,4112.28,UPI,0,76.62,4.0,Yes,4188.9
TXN10387,CUST228,2026-03-29,52.0,Female,Bangalore,Fashion,3,1081.3,UPI,5,133.11,5.0,Yes,3214.815
TXN10388,CUST118,2026-01-14,25.0,Male,Hyderabad,Beauty,3,2938.18,COD,0,157.09,3.0,Yes,8971.63
TXN10389,CUST381,2026-06-03,41.0,Female,Hyderabad,Beauty,1,2386.51,COD,20,110.25,3.0,Yes,2019.4580000000003
TXN10390,CUST323,2026-04-12,36.0,Female,Hyderabad,Beauty,7,2157.21,UPI,10,178.78,1.0,No,13769.203
TXN10391,CUST154,2026-05-30,53.0,Female,Delhi,Home,1,4459.6,Credit Card,0,27.24,2.0,Yes,4486.84
TXN10392,CUST158,2026-06-25,43.0,Male,Hyderabad,Home,7,2243.07,COD,10,186.0,4.0,Yes,14317.341000000002
TXN10393,CUST423,2026-03-24,43.0,Female,Delhi,Beauty,4,469.19,UPI,10,55.34,2.0,No,1744.424
TXN10394,CUST460,2026-04-20,60.0,Male,Hyderabad,Electronics,9,4738.53,Credit Card,5,179.16,3.0,No,40693.5915
TXN10395,CUST274,2026-06-28,44.0,Female,Delhi,Home,7,4610.62,UPI,5,92.16,3.0,Yes,30752.783
TXN10396,CUST380,2026-05-11,49.0,Male,Bangalore,Fashion,5,3453.72,Credit Card,10,169.9,5.0,No,15711.64
TXN10397,CUST214,2026-06-19,31.0,Female,Hyderabad,Home,7,2392.67,Wallet,0,140.9,5.0,Yes,16889.590000000004
TXN10398,CUST388,2026-01-19,35.0,Male,Mumbai,Electronics,9,555.01,Credit Card,10,51.67,5.0,No,4547.251
TXN10399,CUST442,2026-01-28,45.0,Male,Mumbai,Electronics,6,3974.67,COD,5,185.25,3.0,No,22840.869
TXN10400,CUST251,2026-06-22,46.0,Male,Hyderabad,Home,1,469.84,Credit Card,0,64.19,4.0,Yes,534.03
TXN10401,CUST227,2026-03-12,33.0,Female,Hyderabad,Beauty,6,436.14,Credit Card,10,63.95,2.0,Yes,2419.106
TXN10402,CUST255,2026-03-04,52.0,Female,Hyderabad,Beauty,1,2733.18,COD,5,166.55,3.0,No,2763.071
TXN10403,CUST486,2026-03-14,64.0,Male,Hyderabad,Beauty,4,884.63,Wallet,10,39.06,2.0,Yes,3223.728
TXN10404,CUST373,2026-05-04,48.0,Female,Hyderabad,Electronics,8,137.88,Credit Card,10,59.97,4.0,Yes,1052.706
TXN10405,CUST204,2026-04-29,21.0,Female,Bangalore,Electronics,5,2173.26,Wallet,10,110.66,2.0,Yes,9890.330000000002
TXN10406,CUST493,2026-05-01,54.0,Female,Mumbai,Fashion,5,772.36,UPI,0,169.49,2.0,Yes,4031.29
TXN10407,CUST399,2026-01-19,34.0,Female,Pune,Electronics,8,886.53,UPI,5,46.55,3.0,Yes,6784.178
TXN10408,CUST346,2026-06-24,56.0,Female,Mumbai,Electronics,8,476.86,COD,5,118.58,5.0,Yes,3742.716
TXN10409,CUST276,2026-05-22,65.0,Female,Mumbai,Beauty,1,1104.96,Wallet,20,148.02,3.0,No,1031.988
TXN10410,CUST139,2026-04-30,63.0,Female,Delhi,Electronics,5,3605.87,COD,10,174.91,3.0,No,16401.325
TXN10411,CUST270,2026-06-15,43.0,Male,Hyderabad,Fashion,5,4063.74,COD,10,188.4,2.0,No,18475.23
TXN10412,CUST347,2026-03-02,65.0,Male,Hyderabad,Beauty,8,2317.41,Credit Card,20,161.24,2.0,Yes,14992.664
TXN10413,CUST126,2026-06-13,56.0,Female,Hyderabad,Fashion,1,2582.11,UPI,10,137.51,3.0,Yes,2461.409000000001
TXN10414,CUST455,2026-06-17,58.0,Male,Delhi,Home,7,260.01,COD,0,98.05,2.0,Yes,1918.12
TXN10415,CUST406,2026-01-30,21.0,Male,Bangalore,Fashion,7,439.65,Credit Card,20,40.18,3.0,No,2502.22
TXN10416,CUST113,2026-01-09,47.0,Male,Bangalore,Beauty,9,1362.08,Credit Card,5,147.75,1.0,Yes,11793.534
TXN10417,CUST416,2026-03-05,47.0,Female,Pune,Home,2,2765.1,Wallet,10,198.69,3.0,Yes,5175.87
TXN10418,CUST491,2026-06-10,39.0,Female,Bangalore,Beauty,3,3723.8,UPI,5,152.62,3.0,Yes,10765.450000000004
TXN10419,CUST413,2026-04-30,28.0,Female,Bangalore,Beauty,4,3064.52,Wallet,10,23.01,3.0,No,11055.282
